0.044	0
0.038	0
0.036	0
0.046	0
0.045	0
0.043	0
0.038	0
0.038	0
0.047	0
0.039	0
0.042	0
0.039	0
0.043	0
0.051	0
0.05	0
0.045	0
0.034	0
0.049	0
0.049	0
0.051	0
0.046	0
0.041	0
0.044	0
0.043	0
0.041	0
0.041	0
0.037	0
0.043	0
0.051	0
0.046	0
0.048	0
0.044	0
0.042	0
0.045	0
0.047	0
0.051	0
0.047	0
0.05	0
0.049	0
0.048	0
0.041	0
0.05	0
0.045	0
0.05	0
0.049	0
0.048	0
0.05	0
0.05	0
0.053	0
0.056	0
0.04	0
0.053	0
0.06	0
0.058	0
0.049	0
0.051	0
0.048	0
0.049	0
0.047	0
0.048	0
0.04	0
0.043	0
0.041	0
0.046	0
0.043	0
0.049	0
0.05	0
0.047	0
0.048	0
0.037	0
0.042	0
0.048	0
0.047	0
0.041	0
0.056	0
0.097	0
0.046	0
0.041	0
0.047	0
0.045	0
0.04	0
0.053	0
0.04	0
0.039	0
0.046	0
0.052	0
0.044	0
0.04	0
0.048	0
0.033	0
0.051	0
0.046	0
0.051	0
0.053	0
0.051	0
0.047	0
0.04	0
0.066	0
0.055	0
0.042	0
0.05	0
0.041	0
0.053	0
0.056	0
0.046	0
0.04	0
0.059	0
0.035	0
0.04	0
0.049	0
0.033	0
0.059	0
0.039	0
0.051	0
0.041	0
0.042	0
0.049	0
0.036	0
0.046	0
0.071	0
0.042	0
0.05	0
0.043	0
0.033	0
0.036	0
0.05	0
0.037	0
0.056	0
0.051	0
0.028	0
0.038	0
0.032	0
0.037	0
0.041	0
0.033	0
0.055	0
0.038	0
0.06	0
0.047	0
0.038	0
0.045	0
0.047	0
0.05	0
0.041	0
0.038	0
0.044	0
0.04	0
0.04	0
0.04	0
0.05	0
0.061	0
0.047	0
0.184	0
0.037	0
0.054	0
0.035	0
0.045	0
0.056	0
0.045	0
0.037	0
0.05	0
0.041	0
0.034	0
0.047	0
0.046	0
0.051	0
0.041	0
0.062	0
0.048	0
0.049	0
0.047	0
0.052	0
0.053	0
0.049	0
0.049	0
0.049	0
0.051	0
0.049	0
0.041	0
0.039	0
0.04	0
0.055	0
0.038	0
0.055	0
0.041	0
0.042	0
0.046	0
0.051	0
0.033	0
0.042	0
0.046	0
0.048	0
0.044	0
0.042	0
0.037	0
0.048	0
0.053	0
0.046	0
0.049	0
0.05	0
0.038	0
0.048	0
0.033	0
0.05	0
0.047	0
0.055	0
0.044	0
0.034	0
0.05	0
0.043	0
0.052	0
0.044	0
0.048	0
0.04	0
0.045	0
0.071	0
0.046	0
0.043	0
0.041	0
0.04	0
0.04	0
0.051	0
0.051	0
0.049	0
0.046	0
0.037	0
0.048	0
0.034	0
0.044	0
0.04	0
0.035	0
0.045	0
0.048	0
0.042	0
0.034	0
0.056	0
0.038	0
0.048	0
0.047	0
0.048	0
0.043	0
0.053	0
0.031	0
0.048	0
0.045	0
0.045	0
0.036	0
0.044	0
0.043	0
0.049	0
0.044	0
0.056	0
0.043	0
0.058	0
0.054	0
0.039	0
0.048	0
0.044	0
0.038	0
0.057	0
0.042	0
0.054	0
0.044	0
0.035	0
0.059	0
0.056	0
0.05	0
0.041	0
0.046	0
0.046	0
0.043	0
0.034	0
0.037	0
0.046	0
0.044	0
0.04	0
0.044	0
0.038	0
0.055	0
0.04	0
0.042	0
0.055	0
0.046	0
0.038	0
0.046	0
0.04	0
0.048	0
0.046	0
0.047	0
0.048	0
0.05	0
0.048	0
0.052	0
0.054	0
0.042	0
0.051	0
0.044	0
0.042	0
0.048	0
0.048	0
0.049	0
0.05	0
0.041	0
0.044	0
0.054	0
0.055	0
0.052	0
0.048	0
0.053	0
0.049	0
0.038	0
0.038	0
0.053	0
0.048	0
0.046	0
0.041	0
0.043	0
0.043	0
0.044	0
0.047	0
0.06	0
0.049	0
0.053	0
0.039	0
0.056	0
0.052	0
0.042	0
0.053	0
0.042	0
0.038	0
0.051	0
0.035	0
0	0.047
0	0.047
0	0.04
0	0.743
0	0.05
0	2.548
0	0.121
0	0.043
0	0.049
0	0.044
0	0.046
0	0.04
0	0.049
0	0.231
0	0.041
0	0.032
0	0.044
0	0.043
0	0.039
0	0.05
0	0.042
0	0.046
0	0.042
0	0.035
0	0.048
0	0.062
0	0.039
0	0.051
0	0.045
0	0.046
0	0.046
0	0.046
0	0.048
0	0.041
0	0.038
0	0.043
0	0.046
0	0.052
0	2.02
0	0.04
0	0.037
0	0.04
0	0.048
0	0.036
0	0.04
0	0.044
0	0.04
0	2.398
0	0.047
0	0.046
0	0.04
0	0.049
0	0.042
0	0.052
0	0.225
0	0.05
0	0.047
0	0.06
0	0.059
0	0.049
0	0.053
0	0.043
0	0.038
0	0.054
0	0.054
0	0.055
0	2.226
0	1.994
0	0.058
0	0.053
0	0.059
0	0.054
0	0.041
0	0.049
0	0.048
0	0.044
0	0.044
0	0.041
0	0.037
0	0.04
0	0.052
0	0.042
0	0.045
0	0.054
0	0.045
0	0.057
0	0.049
0	0.048
0	0.058
0	0.214
0	0.038
0	0.052
0	0.04
0	0.047
0	0.051
0	0.076
0	0.051
0	0.046
0	0.047
0	0.101
0	0.053
0	0.058
0	0.052
0	0.046
0	0.044
0	0.054
0	0.046
0	0.055
0	0.049
0	0.133
0	0.044
0	0.05
0	0.051
0	0.032
0	0.039
0	0.269
0	0.045
0	0.028
0	0.042
0	0.055
0	0.051
0	0.074
0	0.044
0	0.108
0	0.053
0	0.034
0	0.038
0	0.042
0	0.044
0	0.057
0	0.05
0	0.038
0	0.045
0	0.047
0	0.053
0	0.049
0	0.042
0	0.041
0	0.037
0	0.033
0	0.042
0	0.045
0	0.048
0	0.053
0	0.051
0	0.036
0	0.039
0	0.044
0	0.049
0	0.052
0	0.06
0	0.045
0	0.063
0	0.474
0	0.05
0	0.048
0	0.047
0	0.057
0	0.049
0	0.171
0	0.031
0	0.12
0	0.049
0	0.05
0	0.048
0	0.052
0	0.038
0	0.051
0	0.045
0	0.056
0	0.044
0	0.039
0	0.107
0	0.036
0	0.05
0	0.082
0	0.137
0	1.939
0	0.042
0	0.06
0	0.042
0	0.056
0	0.047
0	0.042
0	0.044
0	0.042
0	0.045
0	0.045
0	0.048
0	0.04
0	0.042
0	0.053
0	0.035
0	0.042
0	0.066
0	0.047
0	0.051
0	0.041
0	0.039
0	0.042
0	0.084
0	0.051
0	0.073
0	0.055
0	0.051
0	0.145
0	0.031
0	0.04
0	0.064
0	2.968
0	0.063
0	0.036
0	0.045
0	0.038
0	0.05
0	0.041
0	0.052
0	0.04
0	0.046
0	0.047
0	0.209
0	0.045
0	0.039
0	0.045
0	0.038
0	0.037
0	0.05
0	0.047
0	0.129
0	0.066
0	0.049
0	0.046
0	0.052
0	0.035
0	0.048
0	1.957
0	0.053
0	0.039
0	0.042
0	0.033
0	0.044
0	0.051
0	0.046
0	0.087
0	1.405
0	0.204
0	0.041
0	0.034
0	0.046
0	0.048
0	0.038
0	0.051
0	0.053
0	0.04
0	2.028
0	0.071
0	0.041
0	0.05
0	0.051
0	0.048
0	0.053
0	0.042
0	0.047
0	0.036
0	0.046
0	0.038
0	0.048
0	0.046
0	0.059
0	0.046
0	0.045
0	0.045
0	0.04
0	0.047
0	0.049
0	0.046
0	2.047
0	0.042
0	0.057
0	0.038
0	0.039
0	0.041
0	0.049
0	0.046
0	0.06
0	0.049
0	0.155
0	0.05
0	0.032
0	0.041
0	0.051
0	0.034
0	0.086
0	0.048
0	0.036
0	0.249
0	1.976
0	0.043
0	0.046
0	0.047
0	0.039
0	0.063
0	0.05
0	3.564
0	2.707
0	6.253
0	3.627
0	0.051
0	0.073
0	0.043
0	2.045
0	0.052
0	12.444
0	4.75
0	4.656
0	0.058
0	4.506
0	2.589
0	0.044
0	2.793
0	0.048
0	0.045
0	0.256
0	0.165
0	2.282
0	0.575
0	0.05
0	0.041
0	0.228
0	0.052
0	0.044
0	0.234
0	0.051
0	0.049
0	0.433
0	0.236
0	0.033
0	2.923
0	2.405
0	0.055
0	2.179
0	0.07
0	2.022
0	0.041
0	0.031
0	0.045
0	0.056
0	2.197
0	0.553
0	2.12
0	4.127
0	0.049
0	6.179
0	0.027
0	0.194
0	0.122
0	0.875
0	6.126
0	4.799
0	6.947
0	6.947
0	1.74
0	0.05
0	0.042
0	0.339
0	2.62
0	3.515
0	0.053
0	0.249
0	2.504
0	8.349
0	0.307
0	0.036
0	0.324
0	0.279
0	4.48
0	0.037
0	0.21
0	1.238
0	0.066
0	0.211
0	0.116
0	1.012
0	2.464
0	2.691
0	7.972
0	0.042
0	0.041
0	0.038
0	3.753
0	3.678
0	0.03
0	3.37
0	0.328
0	2.919
0	11.276
0	0.327
0	3.074
0	3.227
0	0.249
0	0.41
0	3.483
0	6.8
0	12.444
0	1.06
0	0.037
0	0.927
0	10.961
0	9.552
0	1.56
0	0.037
0	0.095
0	2.282
0	0.158
0	1.22
0	0.255
0	3.009
0	1.995
0	0.059
0	14.229
0	0.26
0	0.041
0	0.219
0	3.718
0	0.061
0	5.895
0	5.853
0	0.22
0	5.965
0	2.199
0	4.23
0	0.034
0	0.332
0	4.879
0	1.086
0	6.152
0	3.98
0	8.779
0	0.032
0	0.334
0	2.123
0	0.316
0	0.244
0	0.237
0	3.358
0	2.056
0	0.26
0	0.337
0	0.937
0	0.046
0	0.151
0	0.254
0	0.132
0	0.045
0	0.942
0	0.331
0	7.182
0	0.094
0	9.014
0	5.772
0	0.043
0	0.057
0	0.04
0	3.816
0	0.34
0	0.229
0	0.942
0	7.66
0	0.045
0	0.482
0	0.04
0	0.241
0	12.109
0	0.964
0	0.091
0	0.041
0	0.033
0	6.263
0	0.333
0	5.74
0	0.225
0	0.392
0	2.83
0	1.652
0	0.24
0	1.303
0	1.273
0	0.146
0	0.159
0	0.151
0	2.701
0	0.205
0	4.336
0	3.238
0	8.023
0	0.219
0	0.072
0	0.039
0	0.123
0	0.206
0	0.388
0	0.043
0	0.041
0	2.58
0	3.127
0	0.112
0	0.4
0	0.047
0	9.377
0	0.051
0	1.755
0	0.157
0	0.035
0	0.525
0	7.595
0	10.452
0	11.441
0	6.269
0	0.039
0	0.055
0	0.049
0	0.205
0	0.044
0	0.21
0	3.097
0	0.945
0	0.082
0	0.173
0	0.296
0	5.823
0	5.823
0	0.049
0	0.246
0	0.044
0	0.322
0	0.233
0	2.588
0	2.165
0	0.513
0	4.347
0	0.229
0	0.14
0	3.972
0	0.313
0	0.153
0	1.514
0	0.031
0	0.042
0	0.105
0	0.064
0	0.048
0	0.037
0	0.048
0	0.047
0	2.035
0	0.063
0	0.053
0	3.132
0	0.033
0	4.009
0	1.552
0	0.152
0	5.45
0	0.043
0	0.043
0	4.021
0	0.029
0	0.045
0	0.046
0	0.048
0	3.988
0	0.272
0	0.081
0	0.052
0	0.042
0	0.055
0	9.736
0	0.464
0	3.867
0	4.158
0	0.242
0	0.282
0	0.048
0	2.897
0	0.043
0	0.042
0	0.138
0	2.77
0	0.385
0	0.038
0	4.106
0	0.049
0	0.042
0	0.923
0	0.039
0	3.839
0	0.084
